year,country,co,type,domestic,firm,brand,qu,princ,horsepower,fuel,width,height,weight,pop,country1,country2,country3,country4,country5,class
1983,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,3387,.5206818,40.5,5.9000001,158.5,135,760,9860000,1,0,0,0,0,small
1984,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,3518,.54622644,40.5,6,163.5,134,775,9860000,1,0,0,0,0,small
1985,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,3229,.53026259,40,6,163.5,134,775,9860000,1,0,0,0,0,small
1986,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,4188,.55612659,40,5.5999999,163.5,134,775,9860000,1,0,0,0,0,small
1987,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,4366,.52886069,44,5.5999999,163.5,136,800,9870000,1,0,0,0,0,small
1988,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,3522,.49589616,44,5.5999999,163.5,136,800,9900000,1,0,0,0,0,small
1989,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,2349,.56812435,51,5.1999998,167,138,850,9940000,1,0,0,0,0,small
1990,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,2753,.53086931,55,6.8000002,167,138,850,9970000,1,0,0,0,0,small
1991,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,2924,.52299505,55,6,167,138,850,9980000,1,0,0,0,0,small
1992,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,1933,.54911709,55,5.4000001,169,136.5,890,10050000,1,0,0,0,0,small
1993,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,1225,.57165194,55,5.4000001,169,136.5,890,10080000,1,0,0,0,0,small
1994,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,1029,.51945531,55,5.4000001,169,136.5,890,10090000,1,0,0,0,0,small
1995,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,1523,.45239824,55,5.4000001,169,136.5,890,10140000,1,0,0,0,0,small
1996,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,1961,.40778115,55,5.0999999,169,139,920,10160000,1,0,0,0,0,small
1997,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,1096,.4462904,55,5.0999999,168,137,920,10190000,1,0,0,0,0,small
1998,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,1500,.38219246,55,5.0999999,168,137,945,10190000,1,0,0,0,0,small
1999,Belgium,138,mitsubishi colt,0,Mitsubishi,Mitsubishi,1323,.36698753,55,5.0999999,168,137,945,10190000,1,0,0,0,0,small
1976,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2630,.51214844,50,8,152.5,136,820,9810000,1,0,0,0,0,medium
1977,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2647,.49137947,40.5,7.4000001,153.5,136,840,9820000,1,0,0,0,0,medium
1978,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2677,.46600553,40,7.4000001,153.5,136,840,9830000,1,0,0,0,0,medium
1979,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,760,.39936289,41,7.4000001,162,138,835,9840000,1,0,0,0,0,medium
1980,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,4318,.49118045,40.5,7.4000001,162,138,835,9850000,1,0,0,0,0,medium
1981,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2615,.53545499,40.5,7.4000001,162,138,835,9850000,1,0,0,0,0,medium
1982,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,1539,.57297182,40.5,6.5,162,138,895,9860000,1,0,0,0,0,medium
1983,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,1206,.61778003,40.5,6.5,162,138,895,9860000,1,0,0,0,0,medium
1984,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,1419,.62270123,40.5,6.5,162,138,895,9860000,1,0,0,0,0,medium
1985,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,1830,.60164684,40,6.5,162,138,895,9860000,1,0,0,0,0,medium
1986,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2775,.62744576,40,5.5999999,163.5,136,800,9860000,1,0,0,0,0,medium
1987,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2774,.63742012,44,5.5999999,163.5,136,800,9870000,1,0,0,0,0,medium
1988,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2213,.59768891,44,5.5999999,163.5,136,820,9900000,1,0,0,0,0,medium
1989,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,1845,.68497264,51,5.1999998,167,140.5,880,9940000,1,0,0,0,0,medium
1990,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2327,.63126296,55,6.8000002,167,140.5,880,9970000,1,0,0,0,0,medium
1991,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,2209,.62469983,66,5.1999998,167,140.5,890,9980000,1,0,0,0,0,medium
1992,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,1867,.58476746,55,5.4000001,169,138.5,965,10050000,1,0,0,0,0,medium
1993,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,1484,.76222068,83,5.5999999,169,138.5,1020,10080000,1,0,0,0,0,medium
1994,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,1046,.64933211,55,5.4000001,169,136.5,890,10090000,1,0,0,0,0,medium
1995,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,934,.59064639,55,5.4000001,169,138.5,910,10140000,1,0,0,0,0,medium
1996,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,835,.6666739,83,7,168,137,945,10160000,1,0,0,0,0,medium
1997,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,331,.56374764,55,5.0999999,168,137,920,10190000,1,0,0,0,0,medium
1998,Belgium,139,mitsubishi lancer,0,Mitsubishi,Mitsubishi,152,.53958434,55,5.0999999,169,139,945,10190000,1,0,0,0,0,medium
1979,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,1533,.73452634,55,9,167.5,133,1055,9840000,1,0,0,0,0,medium
1980,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,809,.68419933,55,9,165,136,985,9850000,1,0,0,0,0,medium
1981,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,658,.75777525,75,10,168,137,1080,9850000,1,0,0,0,0,medium
1982,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,497,.79411232,55,7.0999999,168,137,1005,9860000,1,0,0,0,0,medium
1983,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,213,.82080358,55,7.0999999,167,137,1000,9860000,1,0,0,0,0,medium
1984,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,135,.80058151,55,7.0999999,167,137,1000,9860000,1,0,0,0,0,medium
1987,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,92,1.2989831,95,6.8000002,139.5,143.5,1245,9870000,1,0,0,0,0,medium
1988,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,149,1.2545569,95,6.8000002,169,137,1245,9900000,1,0,0,0,0,medium
1989,Belgium,140,mitsubishi sapporo,0,Mitsubishi,Mitsubishi,95,1.1765412,95,6.8000002,169.5,137,1245,9940000,1,0,0,0,0,medium
1976,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2094,.65653372,62.5,9,160,139.5,930,9810000,1,0,0,0,0,medium
1977,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,3928,.70266056,55,9,165,136,985,9820000,1,0,0,0,0,medium
1978,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,4209,.68301398,55,9,165,136,985,9830000,1,0,0,0,0,medium
1979,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,1533,.60266125,55,9,165,136,985,9840000,1,0,0,0,0,medium
1980,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2014,.56136912,55,9,165,136,985,9850000,1,0,0,0,0,medium
1981,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,5504,.60282475,55,9,168,137,1005,9850000,1,0,0,0,0,medium
1982,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,4361,.64149421,55,7.0999999,168,137,1005,9860000,1,0,0,0,0,medium
1983,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2340,.68545455,55,7.0999999,167,137,1000,9860000,1,0,0,0,0,medium
1984,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,1707,.77565074,55,7.0999999,167,137,1005,9860000,1,0,0,0,0,medium
1985,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2135,.76073176,55,7.0999999,167,137,1005,9860000,1,0,0,0,0,medium
1986,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,1808,.76034993,55,5.9000001,169.5,138.5,1005,9860000,1,0,0,0,0,medium
1987,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,1421,.74226809,55,5.6999998,169.5,138.5,1005,9870000,1,0,0,0,0,medium
1988,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2520,.81780493,66,5.8000002,169.5,141.5,1060,9900000,1,0,0,0,0,medium
1989,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2575,.77361614,66,5.9000001,169.5,141.5,1060,9940000,1,0,0,0,0,medium
1990,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2801,.75903666,66,8.1000004,169.5,140.5,1060,9970000,1,0,0,0,0,medium
1991,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2743,.75406832,66,6.1999998,169.5,140.5,1000,9980000,1,0,0,0,0,medium
1992,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,2008,.69646782,66,6.1999998,169.5,140.5,1000,10050000,1,0,0,0,0,medium
1993,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,1787,.85750508,93,6.1999998,173,140,1130,10080000,1,0,0,0,0,medium
1994,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,1481,.77920896,93,5.6999998,173,140,1170,10090000,1,0,0,0,0,medium
1995,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,1178,.72261059,85,5.6999998,173,140,1170,10140000,1,0,0,0,0,medium
1996,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,415,.78289163,85,5.6999998,173,140,1170,10160000,1,0,0,0,0,medium
1997,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,838,.84564495,100,6.5,174,142,1260,10190000,1,0,0,0,0,medium
1998,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,1004,.80939901,100,6.4000001,174,142,1240,10190000,1,0,0,0,0,medium
1999,Belgium,141,mitsubishi galant,0,Mitsubishi,Mitsubishi,897,.77719831,100,6.4000001,174,142,1240,10190000,1,0,0,0,0,medium
1983,Belgium,144,mitsubishi tredia/cordia,0,Mitsubishi,Mitsubishi,2477,.62660712,51,7,165,136,860,9860000,1,0,0,0,0,medium
1984,Belgium,144,mitsubishi tredia/cordia,0,Mitsubishi,Mitsubishi,1297,.65547615,51,7,166,137,860,9860000,1,0,0,0,0,medium
1985,Belgium,144,mitsubishi tredia/cordia,0,Mitsubishi,Mitsubishi,675,.67303109,55,7,166,137,860,9860000,1,0,0,0,0,medium
1986,Belgium,144,mitsubishi tredia/cordia,0,Mitsubishi,Mitsubishi,245,.77134448,55,6,166,137,920,9860000,1,0,0,0,0,medium
1976,Belgium,146,mitsubishi celeste,0,Mitsubishi,Mitsubishi,1388,.71242476,62.5,9,152.5,136,930,9810000,1,0,0,0,0,small
1977,Belgium,146,mitsubishi celeste,0,Mitsubishi,Mitsubishi,1239,.68972498,55,9,153.5,136,895,9820000,1,0,0,0,0,small
1979,Belgium,146,mitsubishi celeste,0,Mitsubishi,Mitsubishi,760,.62149912,54,7,162,138,900,9840000,1,0,0,0,0,small
1980,Belgium,146,mitsubishi celeste,0,Mitsubishi,Mitsubishi,377,.57891631,54,7,161,133,945,9850000,1,0,0,0,0,small
1991,Belgium,147,mitsubishi sigma,0,Mitsubishi,Mitsubishi,91,1.6708642,130,7.8000002,177.5,143.5,1420,9980000,1,0,0,0,0,medium
1992,Belgium,147,mitsubishi sigma,0,Mitsubishi,Mitsubishi,95,1.4827873,130,7.8000002,177.5,143.5,1420,10050000,1,0,0,0,0,medium
1983,Belgium,149,nissan micra,0,Nissan,NissanDatsun,303,.45606735,37,6,156,139.5,610,9860000,1,0,0,0,0,small
1984,Belgium,149,nissan micra,0,Nissan,NissanDatsun,3303,.45065486,37,4.8000002,156,139.5,610,9860000,1,0,0,0,0,small
1985,Belgium,149,nissan micra,0,Nissan,NissanDatsun,3745,.44054279,37,4.8000002,156,139.5,610,9860000,1,0,0,0,0,small
1986,Belgium,149,nissan micra,0,Nissan,NissanDatsun,4002,.44404808,37,4.9000001,156,139.5,620,9860000,1,0,0,0,0,small
1987,Belgium,149,nissan micra,0,Nissan,NissanDatsun,4820,.44166055,37,4.9000001,156,139.5,620,9870000,1,0,0,0,0,small
1988,Belgium,149,nissan micra,0,Nissan,NissanDatsun,5161,.43153179,37,5,156,139.5,700,9900000,1,0,0,0,0,small
1989,Belgium,149,nissan micra,0,Nissan,NissanDatsun,5322,.41904208,37,5,156,139.5,630,9940000,1,0,0,0,0,small
1990,Belgium,149,nissan micra,0,Nissan,NissanDatsun,6075,.39549005,37,6,156,139.5,700,9970000,1,0,0,0,0,small
1991,Belgium,149,nissan micra,0,Nissan,NissanDatsun,5899,.38139293,37,4.5,156,139.5,700,9980000,1,0,0,0,0,small
1992,Belgium,149,nissan micra,0,Nissan,NissanDatsun,5331,.36982265,37,4.5,156,139.5,700,10050000,1,0,0,0,0,small
1993,Belgium,149,nissan micra,0,Nissan,NissanDatsun,4136,.44239181,40,4.8000002,158.5,143,775,10080000,1,0,0,0,0,small
1994,Belgium,149,nissan micra,0,Nissan,NissanDatsun,3916,.42599595,40,4.8000002,159,143,775,10090000,1,0,0,0,0,small
1995,Belgium,149,nissan micra,0,Nissan,NissanDatsun,2850,.39576676,40,4.8000002,159,143,775,10140000,1,0,0,0,0,small
1996,Belgium,149,nissan micra,0,Nissan,NissanDatsun,2405,.37911451,40,4.8000002,159,143,775,10160000,1,0,0,0,0,small
1997,Belgium,149,nissan micra,0,Nissan,NissanDatsun,2915,.3639999,40,4.8000002,159,143,775,10190000,1,0,0,0,0,small
1998,Belgium,149,nissan micra,0,Nissan,NissanDatsun,3061,.35964045,40,4.8000002,158.5,142,775,10190000,1,0,0,0,0,small
1999,Belgium,149,nissan micra,0,Nissan,NissanDatsun,3141,.32374269,40,5.3000002,158.5,142,775,10190000,1,0,0,0,0,small
1974,Belgium,150,nissan/datsun sunny 120Y,0,Nissan,NissanDatsun,2909,.53793639,48,6,162,139,745,9770000,1,0,0,0,0,small
1975,Belgium,150,nissan/datsun sunny 120Y,0,Nissan,NissanDatsun,5382,.52852285,38,8,154.5,139,815,9790000,1,0,0,0,0,small
1976,Belgium,150,nissan/datsun sunny 120Y,0,Nissan,NissanDatsun,3334,.58173281,38,8,154.5,139,815,9810000,1,0,0,0,0,small
1977,Belgium,150,nissan/datsun sunny 120Y,0,Nissan,NissanDatsun,3277,.4868089,38,8,158,137,800,9820000,1,0,0,0,0,small
1979,Belgium,150,nissan/datsun sunny 120Y,0,Nissan,NissanDatsun,1556,.45173219,38,6.5,158,137,720,9840000,1,0,0,0,0,small
1980,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,1416,.43850383,38,6.5,158,137,720,9850000,1,0,0,0,0,small
1981,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,2863,.47142002,38,6.5,158,137,795,9850000,1,0,0,0,0,small
1982,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,2466,.56048208,44,6,162,139,745,9860000,1,0,0,0,0,small
1983,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,4067,.55890322,44,6,162,139,745,9860000,1,0,0,0,0,small
1984,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,4067,.59814191,44,6,164,139,760,9860000,1,0,0,0,0,small
1985,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,4193,.54048073,44,6,164,139,760,9860000,1,0,0,0,0,small
1986,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,5171,.55263627,37,6,164,141.5,890,9860000,1,0,0,0,0,small
1987,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,10605,.52887923,37,5,164,138,925,9870000,1,0,0,0,0,small
1988,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,10779,.5159241,37,6,164,138,910,9900000,1,0,0,0,0,small
1989,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,9903,.4673931,37,6,164,138,890,9940000,1,0,0,0,0,small
1990,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,10258,.53581297,44,8,164,138,870,9970000,1,0,0,0,0,small
1991,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,12100,.50852388,60,5,167,136.5,930,9980000,1,0,0,0,0,small
1992,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,14476,.49077967,60,5,167,136.5,930,10050000,1,0,0,0,0,small
1993,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,7858,.52950901,64,5,167,136.5,930,10080000,1,0,0,0,0,small
1994,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,6215,.53119618,64,5,167,136.5,930,10090000,1,0,0,0,0,small
1995,Belgium,150,nissan sunny,0,Nissan,NissanDatsun,4935,.53288382,64,5,167,136.5,930,10140000,1,0,0,0,0,small
1974,Belgium,153,nissan/datsun bluebird 160B-180B-200B,0,Nissan,NissanDatsun,637,.68804461,66,9.5,160,140.5,955,9770000,1,0,0,0,0,medium
1975,Belgium,153,nissan/datsun bluebird 160B-180B-200B,0,Nissan,NissanDatsun,830,.74014366,66,9.5,158,140.5,955,9790000,1,0,0,0,0,medium
1976,Belgium,153,nissan/datsun bluebird 160B-180B-200B,0,Nissan,NissanDatsun,713,.70981652,66,9.5,160,140.5,1035,9810000,1,0,0,0,0,medium
1977,Belgium,153,nissan/datsun bluebird 160B-180B-200B,0,Nissan,NissanDatsun,2295,.73258483,65,9.5,163,139,1025,9820000,1,0,0,0,0,medium
1978,Belgium,153,nissan/datsun bluebird 160B-180B-200B,0,Nissan,NissanDatsun,1239,.70246434,60,9.5,163,143,1000,9830000,1,0,0,0,0,medium
1979,Belgium,153,nissan/datsun bluebird 160B-180B-200B,0,Nissan,NissanDatsun,544,.67778665,60,9.5,165.5,138.5,980,9840000,1,0,0,0,0,medium
1980,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,1126,.6666171,59.5,7,164,139,980,9850000,1,0,0,0,0,medium
1981,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,4055,.70721424,59.5,7,164,138.5,990,9850000,1,0,0,0,0,medium
1982,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,2431,.73490274,59.5,7,164,138.5,990,9860000,1,0,0,0,0,medium
1983,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,1677,.73544538,59.5,7,164,138.5,980,9860000,1,0,0,0,0,medium
1984,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,1677,.81205273,60,7,169,139.5,950,9860000,1,0,0,0,0,medium
1985,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,1305,.77278548,66,8,169,139.5,975,9860000,1,0,0,0,0,medium
1986,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,2559,.70776218,61,7,169,139.5,1010,9860000,1,0,0,0,0,medium
1987,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,3245,.69589376,61,7,169,139.5,1010,9870000,1,0,0,0,0,medium
1988,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,3939,.68383867,61,7,169,139,1070,9900000,1,0,0,0,0,medium
1989,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,3566,.64145672,62,6.5999999,169,139,1070,9940000,1,0,0,0,0,medium
1990,Belgium,153,nissan bluebird,0,Nissan,NissanDatsun,3069,.66738945,62,8.3999996,169,139,1070,9970000,1,0,0,0,0,medium
1991,Belgium,154,nissan primera,0,Nissan,NissanDatsun,7499,.65962815,70,5.3000002,169.5,138.5,1075,9980000,1,0,0,0,0,medium
1992,Belgium,154,nissan primera,0,Nissan,NissanDatsun,6606,.64051616,70,5.3000002,169.5,138.5,1075,10050000,1,0,0,0,0,medium
1993,Belgium,154,nissan primera,0,Nissan,NissanDatsun,4518,.66562957,66,5.3000002,169.5,138.5,1075,10080000,1,0,0,0,0,medium
1994,Belgium,154,nissan primera,0,Nissan,NissanDatsun,5146,.68445081,75,5.3000002,169.5,138.5,1075,10090000,1,0,0,0,0,medium
1995,Belgium,154,nissan primera,0,Nissan,NissanDatsun,3194,.6761592,75,5.3000002,169.5,138.5,1075,10140000,1,0,0,0,0,medium
1996,Belgium,154,nissan primera,0,Nissan,NissanDatsun,3335,.61044896,75,6.3000002,170,139,1075,10160000,1,0,0,0,0,medium
1997,Belgium,154,nissan primera,0,Nissan,NissanDatsun,4746,.63309437,73,5.5999999,171.5,141,1165,10190000,1,0,0,0,0,medium
1998,Belgium,154,nissan primera,0,Nissan,NissanDatsun,4217,.60595876,73,5.5999999,171.5,141,1165,10190000,1,0,0,0,0,medium
1999,Belgium,154,nissan primera,0,Nissan,NissanDatsun,3202,.59264666,73,5.5999999,171.5,141,1165,10190000,1,0,0,0,0,medium
1989,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,61,1.8856894,125,11.4,176,139.5,1360,9940000,1,0,0,0,0,luxury
1990,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,103,1.5173128,125,9.5,176,139.5,1360,9970000,1,0,0,0,0,luxury
1991,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,89,1.4492931,125,7.1999998,176,139.5,1360,9980000,1,0,0,0,0,luxury
1992,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,87,1.3374789,125,7.1999998,176,139.5,1360,10050000,1,0,0,0,0,luxury
1993,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,57,1.3394263,125,7.1999998,176,139.5,1360,10080000,1,0,0,0,0,luxury
1995,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,344,1.0431452,103,7.1999998,177,141.5,1290,10140000,1,0,0,0,0,luxury
1996,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,247,1.0153761,103,7.1999998,177,142,1310,10160000,1,0,0,0,0,luxury
1997,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,168,.97489482,103,7.1999998,177,142,1310,10190000,1,0,0,0,0,luxury
1998,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,1204,1.0331653,103,7.1999998,177,142,1310,10190000,1,0,0,0,0,luxury
1999,Belgium,155,nissan maxima,0,Nissan,NissanDatsun,121,.99206245,103,8,177,142,1310,10190000,1,0,0,0,0,luxury
1978,Belgium,156,nissan/datsun laurel 180L-200L-260L-280L,0,Nissan,NissanDatsun,1327,.91545409,71,12,167,140.5,1170,9830000,1,0,0,0,0,medium
1979,Belgium,156,nissan/datsun laurel 180L-200L-260L-280L,0,Nissan,NissanDatsun,817,.85825348,71,10,167,140.5,1150,9840000,1,0,0,0,0,medium
1980,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,246,.8247171,71.5,6.6999998,167,140.5,1170,9850000,1,0,0,0,0,medium
1981,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,523,.89584959,71.5,6.6999998,169,140,1145,9850000,1,0,0,0,0,medium
1982,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,578,.90309405,71.5,6.6999998,169,140,1145,9860000,1,0,0,0,0,medium
1983,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,391,.92964184,71.5,6.6999998,169,140,1160,9860000,1,0,0,0,0,medium
1984,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,391,.92676491,50,10,169,140,1095,9860000,1,0,0,0,0,medium
1985,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,379,.94818676,72,10,169,140,1095,9860000,1,0,0,0,0,medium
1986,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,421,.97564536,72,9,169,141.5,1160,9860000,1,0,0,0,0,medium
1987,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,343,1.191834,94,8,169,141.5,1260,9870000,1,0,0,0,0,medium
1988,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,394,1.171922,94,9,169,142,1240,9900000,1,0,0,0,0,medium
1989,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,298,1.0854801,94,9,169,142,1240,9940000,1,0,0,0,0,medium
1990,Belgium,156,nissan laurel,0,Nissan,NissanDatsun,227,.9646154,69,6,169.5,136.5,1310,9970000,1,0,0,0,0,medium
1973,Belgium,158,nissan/datsun cherry 100A - 120A - F-II,0,Nissan,NissanDatsun,10052,.54580176,39,7,149,137.5,670,9740000,1,0,0,0,0,small
1974,Belgium,158,nissan/datsun cherry 100A - 120A - F-II,0,Nissan,NissanDatsun,5464,.478302,39,7,147,138,610,9770000,1,0,0,0,0,small
1975,Belgium,158,nissan/datsun cherry 100A - 120A - F-II,0,Nissan,NissanDatsun,6329,.48619872,39,7,149,136.5,710,9790000,1,0,0,0,0,small
1976,Belgium,158,nissan/datsun cherry 100A - 120A - F-II,0,Nissan,NissanDatsun,8208,.51186901,33,7,150,134.5,710,9810000,1,0,0,0,0,small
1977,Belgium,158,nissan/datsun cherry 100A - 120A - F-II,0,Nissan,NissanDatsun,6559,.47387332,33,7,150,134.5,760,9820000,1,0,0,0,0,small
1978,Belgium,158,nissan/datsun cherry 100A - 120A - F-II,0,Nissan,NissanDatsun,5308,.41352165,39,7,150,134.5,760,9830000,1,0,0,0,0,small
1979,Belgium,158,nissan/datsun cherry 100A - 120A - F-II,0,Nissan,NissanDatsun,3335,.45173219,33,6.3000002,160,136,805,9840000,1,0,0,0,0,small
1980,Belgium,158,nissan cherry,0,Nissan,NissanDatsun,7206,.47693214,38,6,160,136,780,9850000,1,0,0,0,0,small
1981,Belgium,158,nissan cherry,0,Nissan,NissanDatsun,6514,.46131456,37,6.3000002,160,136,780,9850000,1,0,0,0,0,small
1982,Belgium,158,nissan cherry,0,Nissan,NissanDatsun,5221,.46081313,37,6,160,136,780,9860000,1,0,0,0,0,small
1983,Belgium,158,nissan cherry,0,Nissan,NissanDatsun,3850,.52668422,37,6,162,139,745,9860000,1,0,0,0,0,small
1984,Belgium,158,nissan cherry,0,Nissan,NissanDatsun,3850,.53805459,37,5,162,139,745,9860000,1,0,0,0,0,small
1985,Belgium,158,nissan cherry,0,Nissan,NissanDatsun,4291,.52008522,44,5,162,139,745,9860000,1,0,0,0,0,small
1977,Belgium,159,nissan/datsun cedric 200C-220C-260C-280C,0,Nissan,NissanDatsun,907,1.1081477,87,10,170.5,144,1450,9820000,1,0,0,0,0,medium
1978,Belgium,159,nissan/datsun cedric 200C-220C-260C-280C,0,Nissan,NissanDatsun,128,.92630452,47,10,169,144,1370,9830000,1,0,0,0,0,medium
